CSDUID,CSD,Period,IndicatorSummaryDescription,Air Quality Health Index,Health Risk,UnitOfMeasure,OriginalValue
4816859,Fort Mackay,2012,Air Quality (percent high-quality hours),3,High Quality,,0.17309
4816859,Fort Mackay,2013,Air Quality (percent high-quality hours),3,High Quality,,0.19046
4816859,Fort Mackay,2014,Air Quality (percent high-quality hours),3,High Quality,,0.16121
4816859,Fort Mackay,2015,Air Quality (percent high-quality hours),3,High Quality,,0.12624
4816859,Fort Mackay,2016,Air Quality (percent high-quality hours),3,High Quality,,0.13895
4816859,Fort Mackay,2017,Air Quality (percent high-quality hours),3,High Quality,,0.16618
4816859,Fort Mackay,2018,Air Quality (percent high-quality hours),3,High Quality,,0.20593
4816859,Fort Mackay,2019,Air Quality (percent high-quality hours),3,High Quality,,0.18077
4816859,Fort Mackay,2020,Air Quality (percent high-quality hours),3,High Quality,,0.12927
4816859,Fort Mackay,2021,Air Quality (percent high-quality hours),3,High Quality,,0.19632
4816859,Fort Mackay,2022,Air Quality (percent high-quality hours),3,High Quality,,0.19054
4815023,Canmore,2019,Air Quality (percent high-quality hours),3,High Quality,,0.09838
4815023,Canmore,2020,Air Quality (percent high-quality hours),3,High Quality,,0.31633
4815023,Canmore,2021,Air Quality (percent high-quality hours),3,High Quality,,0.24570
4819006,Grande Prairie County No. 1,2011,Air Quality (percent high-quality hours),3,High Quality,,0.34991
4819006,Grande Prairie County No. 1,2012,Air Quality (percent high-quality hours),3,High Quality,,0.30593
4819006,Grande Prairie County No. 1,2013,Air Quality (percent high-quality hours),3,High Quality,,0.30434
4819006,Grande Prairie County No. 1,2014,Air Quality (percent high-quality hours),3,High Quality,,0.24625
4819006,Grande Prairie County No. 1,2015,Air Quality (percent high-quality hours),3,High Quality,,0.22229
4819006,Grande Prairie County No. 1,2016,Air Quality (percent high-quality hours),3,High Quality,,0.20269
4819006,Grande Prairie County No. 1,2017,Air Quality (percent high-quality hours),3,High Quality,,0.29329
4819006,Grande Prairie County No. 1,2018,Air Quality (percent high-quality hours),3,High Quality,,0.27321
4819006,Grande Prairie County No. 1,2019,Air Quality (percent high-quality hours),3,High Quality,,0.19128
4819006,Grande Prairie County No. 1,2020,Air Quality (percent high-quality hours),3,High Quality,,0.17221
4819006,Grande Prairie County No. 1,2021,Air Quality (percent high-quality hours),3,High Quality,,0.20366
4819006,Grande Prairie County No. 1,2022,Air Quality (percent high-quality hours),3,High Quality,,0.22363
4812002,Cold Lake,2011,Air Quality (percent high-quality hours),3,High Quality,,0.18152
4812002,Cold Lake,2012,Air Quality (percent high-quality hours),3,High Quality,,0.19367
4812002,Cold Lake,2013,Air Quality (percent high-quality hours),3,High Quality,,0.30258
4812002,Cold Lake,2014,Air Quality (percent high-quality hours),3,High Quality,,0.17208
4812002,Cold Lake,2015,Air Quality (percent high-quality hours),3,High Quality,,0.15556
4812002,Cold Lake,2016,Air Quality (percent high-quality hours),3,High Quality,,0.13636
4812002,Cold Lake,2017,Air Quality (percent high-quality hours),3,High Quality,,0.09169
4812002,Cold Lake,2018,Air Quality (percent high-quality hours),3,High Quality,,0.14249
4812002,Cold Lake,2019,Air Quality (percent high-quality hours),3,High Quality,,0.11003
4812002,Cold Lake,2020,Air Quality (percent high-quality hours),3,High Quality,,0.11063
4812002,Cold Lake,2021,Air Quality (percent high-quality hours),3,High Quality,,0.16903
4812002,Cold Lake,2022,Air Quality (percent high-quality hours),3,High Quality,,0.19598
4812004,Bonnyville No. 87,2016,Air Quality (percent high-quality hours),3,High Quality,,0.06895
4812004,Bonnyville No. 87,2017,Air Quality (percent high-quality hours),3,High Quality,,0.21824
4812004,Bonnyville No. 87,2018,Air Quality (percent high-quality hours),3,High Quality,,0.07004
4812004,Bonnyville No. 87,2019,Air Quality (percent high-quality hours),3,High Quality,,0.16068
4812004,Bonnyville No. 87,2020,Air Quality (percent high-quality hours),3,High Quality,,0.14161
4812004,Bonnyville No. 87,2021,Air Quality (percent high-quality hours),3,High Quality,,0.13746
4812004,Bonnyville No. 87,2022,Air Quality (percent high-quality hours),3,High Quality,,0.13693
4812014,St. Paul County No. 19,2011,Air Quality (percent high-quality hours),3,High Quality,,0.17651
4812014,St. Paul County No. 19,2012,Air Quality (percent high-quality hours),3,High Quality,,0.16052
4812014,St. Paul County No. 19,2013,Air Quality (percent high-quality hours),3,High Quality,,0.28624
4812014,St. Paul County No. 19,2014,Air Quality (percent high-quality hours),3,High Quality,,0.22441
4812014,St. Paul County No. 19,2015,Air Quality (percent high-quality hours),3,High Quality,,0.21297
4812014,St. Paul County No. 19,2016,Air Quality (percent high-quality hours),3,High Quality,,0.11473
4812014,St. Paul County No. 19,2017,Air Quality (percent high-quality hours),3,High Quality,,0.11571
4812014,St. Paul County No. 19,2018,Air Quality (percent high-quality hours),3,High Quality,,0.20124
4812014,St. Paul County No. 19,2019,Air Quality (percent high-quality hours),3,High Quality,,0.17157
4812014,St. Paul County No. 19,2020,Air Quality (percent high-quality hours),3,High Quality,,0.15274
4812014,St. Paul County No. 19,2021,Air Quality (percent high-quality hours),3,High Quality,,0.20333
4812014,St. Paul County No. 19,2022,Air Quality (percent high-quality hours),3,High Quality,,0.18624
4819071,Peace No. 135,2021,Air Quality (percent high-quality hours),3,High Quality,,0.15642
4819071,Peace No. 135,2022,Air Quality (percent high-quality hours),3,High Quality,,0.16474
4816037,Wood Buffalo,2011,Air Quality (percent high-quality hours),3,High Quality,,0.13786
4816037,Wood Buffalo,2012,Air Quality (percent high-quality hours),3,High Quality,,0.12997
4816037,Wood Buffalo,2013,Air Quality (percent high-quality hours),3,High Quality,,0.13419
4816037,Wood Buffalo,2014,Air Quality (percent high-quality hours),3,High Quality,,0.13493
4816037,Wood Buffalo,2015,Air Quality (percent high-quality hours),3,High Quality,,0.10343
4816037,Wood Buffalo,2016,Air Quality (percent high-quality hours),3,High Quality,,0.10654
4816037,Wood Buffalo,2017,Air Quality (percent high-quality hours),3,High Quality,,0.15626
4816037,Wood Buffalo,2018,Air Quality (percent high-quality hours),3,High Quality,,0.18826
4816037,Wood Buffalo,2019,Air Quality (percent high-quality hours),3,High Quality,,0.18497
4816037,Wood Buffalo,2020,Air Quality (percent high-quality hours),3,High Quality,,0.12732
4816037,Wood Buffalo,2021,Air Quality (percent high-quality hours),3,High Quality,,0.13103
4816037,Wood Buffalo,2022,Air Quality (percent high-quality hours),3,High Quality,,0.09989
4810066,Bruderheim,2011,Air Quality (percent high-quality hours),3,High Quality,,0.24289
4810066,Bruderheim,2012,Air Quality (percent high-quality hours),3,High Quality,,0.16173
4810066,Bruderheim,2013,Air Quality (percent high-quality hours),3,High Quality,,0.34176
4810066,Bruderheim,2014,Air Quality (percent high-quality hours),3,High Quality,,0.27981
4810066,Bruderheim,2015,Air Quality (percent high-quality hours),3,High Quality,,0.22656
4810066,Bruderheim,2016,Air Quality (percent high-quality hours),3,High Quality,,0.10004
4810066,Bruderheim,2017,Air Quality (percent high-quality hours),3,High Quality,,0.13721
4810066,Bruderheim,2018,Air Quality (percent high-quality hours),3,High Quality,,0.23796
4810066,Bruderheim,2019,Air Quality (percent high-quality hours),3,High Quality,,0.26099
4810066,Bruderheim,2020,Air Quality (percent high-quality hours),3,High Quality,,0.30477
4810066,Bruderheim,2021,Air Quality (percent high-quality hours),3,High Quality,,0.34625
4810066,Bruderheim,2022,Air Quality (percent high-quality hours),3,High Quality,,0.34083
4810068,Improvement District No. 13 Elk Island,2011,Air Quality (percent high-quality hours),3,High Quality,,0.19567
4810068,Improvement District No. 13 Elk Island,2012,Air Quality (percent high-quality hours),3,High Quality,,0.09522
4810068,Improvement District No. 13 Elk Island,2013,Air Quality (percent high-quality hours),3,High Quality,,0.20229
4810068,Improvement District No. 13 Elk Island,2014,Air Quality (percent high-quality hours),3,High Quality,,0.30006
4810068,Improvement District No. 13 Elk Island,2015,Air Quality (percent high-quality hours),3,High Quality,,0.15491
4810068,Improvement District No. 13 Elk Island,2016,Air Quality (percent high-quality hours),3,High Quality,,0.13226
4810068,Improvement District No. 13 Elk Island,2017,Air Quality (percent high-quality hours),3,High Quality,,0.22255
4810068,Improvement District No. 13 Elk Island,2018,Air Quality (percent high-quality hours),3,High Quality,,0.25914
4810068,Improvement District No. 13 Elk Island,2019,Air Quality (percent high-quality hours),3,High Quality,,0.18271
4810068,Improvement District No. 13 Elk Island,2020,Air Quality (percent high-quality hours),3,High Quality,,0.14340
4810068,Improvement District No. 13 Elk Island,2021,Air Quality (percent high-quality hours),3,High Quality,,0.10606
4810068,Improvement District No. 13 Elk Island,2022,Air Quality (percent high-quality hours),3,High Quality,,0.12713
4811012,Leduc County,2011,Air Quality (percent high-quality hours),3,High Quality,,0.13159
4811012,Leduc County,2012,Air Quality (percent high-quality hours),3,High Quality,,0.11767
4811012,Leduc County,2013,Air Quality (percent high-quality hours),3,High Quality,,0.08627
4811012,Leduc County,2014,Air Quality (percent high-quality hours),3,High Quality,,0.07835
4811012,Leduc County,2015,Air Quality (percent high-quality hours),3,High Quality,,0.06143
4811012,Leduc County,2016,Air Quality (percent high-quality hours),3,High Quality,,0.03966
4811012,Leduc County,2017,Air Quality (percent high-quality hours),3,High Quality,,0.08458
4811012,Leduc County,2018,Air Quality (percent high-quality hours),3,High Quality,,0.15277
4811012,Leduc County,2019,Air Quality (percent high-quality hours),3,High Quality,,0.14935
4811012,Leduc County,2020,Air Quality (percent high-quality hours),3,High Quality,,0.22345
4811012,Leduc County,2021,Air Quality (percent high-quality hours),3,High Quality,,0.19086
4819009,Beaverlodge,2011,Air Quality (percent high-quality hours),3,High Quality,,0.24289
4819009,Beaverlodge,2012,Air Quality (percent high-quality hours),3,High Quality,,0.23970
4819009,Beaverlodge,2013,Air Quality (percent high-quality hours),3,High Quality,,0.34380
4819009,Beaverlodge,2014,Air Quality (percent high-quality hours),3,High Quality,,0.36063
4819009,Beaverlodge,2015,Air Quality (percent high-quality hours),3,High Quality,,0.13909
4819009,Beaverlodge,2016,Air Quality (percent high-quality hours),3,High Quality,,0.10033
4819009,Beaverlodge,2017,Air Quality (percent high-quality hours),3,High Quality,,0.16093
4819009,Beaverlodge,2018,Air Quality (percent high-quality hours),3,High Quality,,0.21473
4819009,Beaverlodge,2019,Air Quality (percent high-quality hours),3,High Quality,,0.18467
4819009,Beaverlodge,2020,Air Quality (percent high-quality hours),3,High Quality,,0.14987
4819009,Beaverlodge,2021,Air Quality (percent high-quality hours),3,High Quality,,0.15367
4819009,Beaverlodge,2022,Air Quality (percent high-quality hours),3,High Quality,,0.19943
4810058,Lamont County,2011,Air Quality (percent high-quality hours),3,High Quality,,0.33146
4810058,Lamont County,2012,Air Quality (percent high-quality hours),3,High Quality,,0.19034
4810058,Lamont County,2013,Air Quality (percent high-quality hours),3,High Quality,,0.30714
4810058,Lamont County,2014,Air Quality (percent high-quality hours),3,High Quality,,0.25149
4810058,Lamont County,2015,Air Quality (percent high-quality hours),3,High Quality,,0.33258
4810058,Lamont County,2016,Air Quality (percent high-quality hours),3,High Quality,,0.18965
4810058,Lamont County,2017,Air Quality (percent high-quality hours),3,High Quality,,0.23167
4810058,Lamont County,2018,Air Quality (percent high-quality hours),3,High Quality,,0.31689
4810058,Lamont County,2019,Air Quality (percent high-quality hours),3,High Quality,,0.15553
4810058,Lamont County,2020,Air Quality (percent high-quality hours),3,High Quality,,0.23252
4810058,Lamont County,2021,Air Quality (percent high-quality hours),3,High Quality,,0.20295
4810058,Lamont County,2022,Air Quality (percent high-quality hours),3,High Quality,,0.24511
4814003,Yellowhead County,2011,Air Quality (percent high-quality hours),3,High Quality,,0.39181
4814003,Yellowhead County,2012,Air Quality (percent high-quality hours),3,High Quality,,0.28366
4814003,Yellowhead County,2013,Air Quality (percent high-quality hours),3,High Quality,,0.25467
4814003,Yellowhead County,2014,Air Quality (percent high-quality hours),3,High Quality,,0.28307
4814003,Yellowhead County,2015,Air Quality (percent high-quality hours),3,High Quality,,0.21956
4814003,Yellowhead County,2016,Air Quality (percent high-quality hours),3,High Quality,,0.15197
4814003,Yellowhead County,2017,Air Quality (percent high-quality hours),3,High Quality,,0.19580
4814003,Yellowhead County,2018,Air Quality (percent high-quality hours),3,High Quality,,0.30188
4814003,Yellowhead County,2019,Air Quality (percent high-quality hours),3,High Quality,,0.19942
4814003,Yellowhead County,2020,Air Quality (percent high-quality hours),3,High Quality,,0.19525
4814003,Yellowhead County,2021,Air Quality (percent high-quality hours),3,High Quality,,0.20648
4814003,Yellowhead County,2022,Air Quality (percent high-quality hours),3,High Quality,,0.20925
4808011,Red Deer,2011,Air Quality (percent high-quality hours),4,Moderate Quality,,0.14437
4808011,Red Deer,2012,Air Quality (percent high-quality hours),4,Moderate Quality,,0.07813
4808011,Red Deer,2013,Air Quality (percent high-quality hours),4,Moderate Quality,,0.11175
4808011,Red Deer,2014,Air Quality (percent high-quality hours),4,Moderate Quality,,0.05009
4808011,Red Deer,2015,Air Quality (percent high-quality hours),4,Moderate Quality,,0.02809
4808011,Red Deer,2016,Air Quality (percent high-quality hours),4,Moderate Quality,,0.01255
4808011,Red Deer,2017,Air Quality (percent high-quality hours),4,Moderate Quality,,0.02788
4808011,Red Deer,2018,Air Quality (percent high-quality hours),4,Moderate Quality,,0.09868
4808011,Red Deer,2019,Air Quality (percent high-quality hours),4,Moderate Quality,,0.04855
4808011,Red Deer,2020,Air Quality (percent high-quality hours),4,Moderate Quality,,0.02252
4808011,Red Deer,2021,Air Quality (percent high-quality hours),4,Moderate Quality,,0.02890
4808011,Red Deer,2022,Air Quality (percent high-quality hours),4,Moderate Quality,,0.03067
4811056,Fort Saskatchewan,2011,Air Quality (percent high-quality hours),4,Moderate Quality,,0.06925
4811056,Fort Saskatchewan,2012,Air Quality (percent high-quality hours),4,Moderate Quality,,0.03942
4811056,Fort Saskatchewan,2013,Air Quality (percent high-quality hours),4,Moderate Quality,,0.05536
